Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
694615832207425536,"In just the last year alone, we have invested more than $1 billion in nearly 400 transportation projects https://t.co/tNslg3IMRT",Mike Pence,mike_pence,Tue Feb 02 20:18:14 +0000 2016,0,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,0,0,0
694615937291522049,"Today, the IN Toll Rd Concession Co. announces commencement of a $200M, 2-yr improvement project on the IN Toll Rd https://t.co/1qjBlGmZMj",Mike Pence,mike_pence,Tue Feb 02 20:18:39 +0000 2016,0,12,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,0,0,0
694616308588109824,"Roads mean jobs and on this project, that is most certainly the case. ITRCC tells me that we can expect the creation of 300-400 new jobs",Mike Pence,mike_pence,Tue Feb 02 20:20:07 +0000 2016,0,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,0
694618904614866944,We've made great progress on the Crossroads of America. Today's announcement is yet another installment to ensure quality of roads &amp; bridges,Mike Pence,mike_pence,Tue Feb 02 20:30:26 +0000 2016,0,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,0
694618939146526720,"As IN economy continues to grow w/ more Hoosiers working than ever before, our roads will continue to serve as arteries of econ development",Mike Pence,mike_pence,Tue Feb 02 20:30:35 +0000 2016,0,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,0
694623480713723904,ITRCC announces $200M road improvement project expected to create hundreds of construction jobs in northern IN https://t.co/LRh1CIgX37,Mike Pence,mike_pence,Tue Feb 02 20:48:37 +0000 2016,0,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,0
694671532493295617,"Sen. Merritt's SB 271, establishing the Indiana Commission to Combat Drug Abuse, has passed the Senate unanimously #GovAgenda",Mike Pence,mike_pence,Tue Feb 02 23:59:34 +0000 2016,0,9,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,0
694683983234363392,Had my 1st Tenderloin Tuesday @ Harvey Hinklemeyers! Thnx to Ethan Manning &amp;the Miami Co Republicans for coming out! https://t.co/fNMIG0HfnX,Mike Pence,mike_pence,Wed Feb 03 00:49:02 +0000 2016,11,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,0,0,0
694919125529944064,Thanks @Indystar for the great pics of our @Indiana2016 High Tea! Indiana bicentennial high tea with Karen Pence https://t.co/2tbRDyvEIJ,Mike Pence,mike_pence,Wed Feb 03 16:23:25 +0000 2016,0,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,2
694931553034616832,Our 21st Century Crossroads plan (SB 333) has passed the Senate unanimously #GovAgenda @carlinyoder @BrandtHershman,Mike Pence,mike_pence,Wed Feb 03 17:12:48 +0000 2016,0,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,1,2
694963645743263744,Excited to announce that I've officially filed for re-election! https://t.co/L0kct28Qhx,Mike Pence,mike_pence,Wed Feb 03 19:20:19 +0000 2016,33,16,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,0,0
695271509884018688,EDITORIAL: Pre-K pilot is wise investment in Region's future https://t.co/nqx79eOayk,Mike Pence,mike_pence,Thu Feb 04 15:43:40 +0000 2016,0,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,0
695276167511859201,#ICYMI IN Toll Road will spend $200 million over the next 2 years to improve a 73-mile stretch of highway https://t.co/ZhEyiWNjT3 @SBTribune,Mike Pence,mike_pence,Thu Feb 04 16:02:10 +0000 2016,0,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,1,1
695328691958734848,"Tri-State Automation investing $2.5M to expand in Hammond, #Indiana. Story via Bloomberg Business: https://t.co/RUxxWg76wy @business",Mike Pence,mike_pence,Thu Feb 04 19:30:53 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,1
695362984999124992,"Governor Ed Whitcomb was a great man whose life of courage, service and adventure inspired generations of Hoosiers https://t.co/KPWimBii59",Mike Pence,mike_pence,Thu Feb 04 21:47:09 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,0
695363022852722688,"On behalf of all Hoosiers, Karen &amp; I offer our deepest sympathies to Gov. Whitcomb’s family and all those who knew this good, courageous man",Mike Pence,mike_pence,Thu Feb 04 21:47:18 +0000 2016,0,11,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
695670391923204096,#ICYMI Flags are to be flown at half-staff through Feb. 11 to honor Governor Ed Whitcomb https://t.co/QfE5G7RVpJ https://t.co/ddqFhYTp14,Mike Pence,mike_pence,Fri Feb 05 18:08:41 +0000 2016,0,8,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,1,1,0
695689084392632324,"For all that he did and saw, Governor Ed Whitcomb knew that nothing could compare to his beloved southern Indiana https://t.co/RhlGvVt5hM",Mike Pence,mike_pence,Fri Feb 05 19:22:57 +0000 2016,0,8,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,0
695978383231029249,Retweet if you are #Indy4Peyton! #SB50 https://t.co/LdIXV6Ed2A,Mike Pence,mike_pence,Sat Feb 06 14:32:31 +0000 2016,0,85,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,GIF,0,2,0
695978404831719424,.@FirstLadyIN and I are looking forward to cheering on Peyton during this weekend's #SB50 - go 18! #Indy4Peyton https://t.co/kS62KB94M1,Mike Pence,mike_pence,Sat Feb 06 14:32:37 +0000 2016,0,10,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,2,1
696540561314951168,Congratulations to Peyton &amp; the Denver Broncos on the big win! #SB50,Mike Pence,mike_pence,Mon Feb 08 03:46:25 +0000 2016,18,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,0
696550019604688896,"Some things r meant 2 be, Peyton winning #SB50 in what may be the last game of his career is a storybook ending, congrats 18, u deserve it!",Mike Pence,mike_pence,Mon Feb 08 04:24:00 +0000 2016,0,30,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,0
696746101781692424,"This week's ""Indiana Bicentennial Minute"" is on Abraham Lincoln who grew up in Indiana!  https://t.co/zrqQyUb4IV",Mike Pence,mike_pence,Mon Feb 08 17:23:10 +0000 2016,0,10,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,0
696853708219486208,Interested in joining Team Pence? Click the link to learn about some of our paid positions! https://t.co/oJJl53vAUC,Mike Pence,mike_pence,Tue Feb 09 00:30:45 +0000 2016,0,0,English,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Tweet,,1,0,0
697087975449083904,Excited to be at the @IndianaMuseum to unveil a piece of history. Starting Fri the Lincoln Mallet will be on display https://t.co/8CHOlk6Osn,Mike Pence,mike_pence,Tue Feb 09 16:01:39 +0000 2016,0,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,0,0,1
697087995992633344,You can see the 'AL' initials in the upper left corner. The mallet will be on display at @IndianaMuseum thru '16 https://t.co/Ifd0tPH4xB,Mike Pence,mike_pence,Tue Feb 09 16:01:44 +0000 2016,0,7,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,0,0,1
697118005503901697,Today's press conference will be live streamed at this link: https://t.co/eA7hJF3ArI,Mike Pence,mike_pence,Tue Feb 09 18:00:58 +0000 2016,0,4,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,0
697119900003913728,The role of Lieutenant Governor is an important one in our state. Our current one has done a phenomenal job serving Indiana. @SueEllspermann,Mike Pence,mike_pence,Tue Feb 09 18:08:30 +0000 2016,1,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,1
697120060025016320,"Today, I’m honored to announce my intention to appoint Eric Holcomb to serve as the 51st Lieutenant Governor of Indiana",Mike Pence,mike_pence,Tue Feb 09 18:09:08 +0000 2016,0,33,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
697120335825674240,"Today, I’m proud to announce my running mate, Eric Holcomb.",Mike Pence,mike_pence,Tue Feb 09 18:10:14 +0000 2016,3,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
697120689619341312,"He served faithfully as a trusted advisor to both Governor Mitch Daniels &amp; Senator Dan Coats, and as a former state chairman of the @indgop",Mike Pence,mike_pence,Tue Feb 09 18:11:38 +0000 2016,2,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,1
697120830732500992,Eric Holcomb's experience and leadership gives him the unique ability to bring people together &amp; get things done.,Mike Pence,mike_pence,Tue Feb 09 18:12:12 +0000 2016,1,3,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,0
697121553675378688,Eric Holcomb has the character and experience to serve as Lieutenant Governor with distinction,Mike Pence,mike_pence,Tue Feb 09 18:15:04 +0000 2016,0,10,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
697121694805336065,"Eric Holcomb is a man of faith, humility, integrity and optimism",Mike Pence,mike_pence,Tue Feb 09 18:15:38 +0000 2016,0,6,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
697121790011777024,I've chosen Holcomb for one reason- he's ready on day one to assume the duties of Lt. Gov. He has a heart for public service &amp; a love for IN,Mike Pence,mike_pence,Tue Feb 09 18:16:01 +0000 2016,0,14,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
697122930170454016,"""I'm going to hit the ground running on day one, and I'm eager to get to work."" -Eric Holcomb https://t.co/JwnP28zSPK",Mike Pence,mike_pence,Tue Feb 09 18:20:33 +0000 2016,7,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,0,0,0
697124093154435072,I eagerly await Eric's confirmation &amp; look forward to him joining our team as we seek to build an even better IN https://t.co/PTaHRptHHQ,Mike Pence,mike_pence,Tue Feb 09 18:25:10 +0000 2016,0,14,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,0
697124315452592128,Our Lieutenant Governor @SueEllspermann has done a phenomenal job serving the state of Indiana. Thank you for your service,Mike Pence,mike_pence,Tue Feb 09 18:26:03 +0000 2016,0,8,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
697129763706703872,"I have known Eric for nearly 20 years, and his integrity, character, and experience make him uniquely qualified for this new role",Mike Pence,mike_pence,Tue Feb 09 18:47:42 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
697134974693203968,I’m pleased to announce my intention to name Eric Holcomb as my nominee for lieutenant governor for the state of IN https://t.co/E706kNrfZP,Mike Pence,mike_pence,Tue Feb 09 19:08:24 +0000 2016,0,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,0
697432553754591232,Many thanks to @SueEllspermann  for her tireless and outstanding service to Indiana and Hoosiers as Lt. Gov.,Mike Pence,mike_pence,Wed Feb 10 14:50:53 +0000 2016,0,12,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
697432560398372864,I know @HolcombForIN will bring passion &amp; experience to the role of Lt. Gov. Congrats to him &amp; @GovPenceIN on an excellent choice.,Mike Pence,mike_pence,Wed Feb 10 14:50:54 +0000 2016,0,6,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,2
