Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1028051867912339456,"In California, rent for the typical one bedroom apartment is over $1,300. If you’re earning minimum wage in CA, which is $11, you would need to work at least two jobs to afford that apartment without being stretched to the limit. 

The Rent Relief Act would ease that burden. https://t.co/COdwlOR3tJ",Kamala Harris,KamalaHarris,Fri Aug 10 22:54:00 +0000 2018,3934,1334,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1028093895215697920,"When Sotomayor was nominated to the Supreme Court, Republicans had access to her 17-year judicial record and demanded that minutes from board meetings she attended in the 1980s be made public. They were. 

We should see ALL of Kavanaugh’s records too.",Kamala Harris,KamalaHarris,Sat Aug 11 01:41:00 +0000 2018,72948,28046,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1028118056692862976,"I can’t believe this still needs to be said in 2018, but every woman deserves access to safe, affordable, and comprehensive reproductive health care — and that includes abortion.",Kamala Harris,KamalaHarris,Sat Aug 11 03:17:00 +0000 2018,29279,7349,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1028330979981766656,"A look at how lives changed after that tragic weekend in Charlottesville. 
📹: @nowthisnews 
https://t.co/tC7bgBQdTM",Kamala Harris,KamalaHarris,Sat Aug 11 17:23:05 +0000 2018,1105,589,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,Video,0,0,1
1028358136971898881,"Once they’re gone, they’re gone — which is why I will continue to fight against efforts to weaken the Endangered Species Act. 
https://t.co/nGLDC9a1X2",Kamala Harris,KamalaHarris,Sat Aug 11 19:11:00 +0000 2018,17507,6556,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1028387589903015937,"The horrific treatment of detained pregnant woman is an issue we cannot ignore. 
https://t.co/Byeuzm1hII",Kamala Harris,KamalaHarris,Sat Aug 11 21:08:02 +0000 2018,4358,2111,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1028416523189272576,California Fires: Yosemite Valley to re-open Tuesday morning https://t.co/6c9Hze8GId,Kamala Harris,KamalaHarris,Sat Aug 11 23:03:00 +0000 2018,0,62,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Retweet,,1,0,0
1028451249547628545,"In an effort to rush through Kavanaugh’s nomination, the GOP set his confirmation hearings to begin on Sept 4—nearly 2 months before the National Archives said Kavanaugh’s documents could be reviewed. This means no one will be able to look at his full record before the hearings.",Kamala Harris,KamalaHarris,Sun Aug 12 01:21:00 +0000 2018,19361,11278,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1028718514939539456,"As white supremacists gather in our nation's capital today, it’s on all of us to deal with our nation’s weakness and denounce racism when we see it. Let’s stand on the side of justice, equality, and tolerance.",Kamala Harris,KamalaHarris,Sun Aug 12 19:03:01 +0000 2018,21894,6034,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1028755523833929728,"Thinking of Heather Heyer, Lt. H. Jay Cullen, Trooper-Pilot Berke M.M. Bates, and their families today on the one year anniversary of their death. We must continue to honor their lives with action.",Kamala Harris,KamalaHarris,Sun Aug 12 21:30:04 +0000 2018,5647,1538,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1028812885479309312,"""I turned my attention to carrying forth her message. You don’t get to silence my kid and get away with it. I'm going to speak even louder.""
https://t.co/bFqm0cVN6x",Kamala Harris,KamalaHarris,Mon Aug 13 01:18:00 +0000 2018,7342,2285,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029034369606983680,"As California breaks one wildfire record after another, we need to speak the truth — in order to mitigate these fires, we must combat the effects of climate change.
https://t.co/rsvaN9U72p",Kamala Harris,KamalaHarris,Mon Aug 13 15:58:06 +0000 2018,3752,1355,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029082911776169984,"A lot of you have asked how you can help defeat Kavanaugh’s nomination. First, call your Senators to voice your opinion at (202) 224-3121. Second, talk to friends and family about what’s at stake with this Supreme Court seat. Third, keep up the pressure by attending rallies.",Kamala Harris,KamalaHarris,Mon Aug 13 19:11:00 +0000 2018,12391,7116,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029110091159678980,"The Violence Against Women Act provides survivors the aid and services they need, and helps to hold offenders accountable.

It expires at the end of September. We must re-authorize it. 
https://t.co/Yw62T53AM0",Kamala Harris,KamalaHarris,Mon Aug 13 20:59:00 +0000 2018,2082,1178,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,Video,0,0,0
1029149098098782209,"Good news in New Orleans. It's time to end our broken bail system — whether you stay in jail shouldn't depend on the size of your bank account. Congress should pass my bill with Senator Rand Paul.
https://t.co/qDCvuiPhIg",Kamala Harris,KamalaHarris,Mon Aug 13 23:34:00 +0000 2018,1352,494,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029173508956475392,"Republicans are trying to ram through Kavanaugh’s nomination, setting his hearings for 9/4—but thousands if not millions of documents from his career are still hidden from the public. 

RT to show the GOP that you want to see ALL of Kavanaugh’s records before the hearings begin.",Kamala Harris,KamalaHarris,Tue Aug 14 01:11:00 +0000 2018,36758,47144,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029186345309233153,"It’s disgraceful that this Administration is choosing to protect predatory payday lenders over our nation’s troops. 
https://t.co/HxFSD78uqa",Kamala Harris,KamalaHarris,Tue Aug 14 02:02:00 +0000 2018,2571,1289,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029205720858861568,"Decriminalizing marijuana at the federal level isn’t just the smart thing to do, it’s also the right thing to do. We can’t keep repeating the same mistakes of the past. Too many lives have been ruined by these regressive policies.",Kamala Harris,KamalaHarris,Tue Aug 14 03:19:00 +0000 2018,18172,5034,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029405249361137665,"For 83 years, Social Security has prevented millions of our nation’s seniors from living in poverty. We should expand and strengthen Social Security, not cut it. Every American deserves the ability to retire with dignity.",Kamala Harris,KamalaHarris,Tue Aug 14 16:31:51 +0000 2018,16445,6213,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029421895345692672,"Only 21 days stand between us and Republicans’ desired start date for Kavanaugh’s hearings — despite the fact that thousands of records aren’t being made public for the American people. What are they hiding?
https://t.co/3DbvdLBRml",Kamala Harris,KamalaHarris,Tue Aug 14 17:38:00 +0000 2018,2608,1834,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029428863334600705,"When Sotomayor was nominated to the Supreme Court, Republicans had access to her 17-year judicial record and demanded that minutes from board meetings she attended in the 1980s be made public. They were. 

We should see ALL of Kavanaugh’s records too.",Kamala Harris,KamalaHarris,Tue Aug 14 18:05:41 +0000 2018,0,28046,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,0
1029445803826454528,"Upon signing the Social Security Act, FDR declared, “We have tried to frame a law which will give some measure of protection to the average citizen and to his family against the loss of a job and against poverty-ridden old age.” Happy 83rd anniversary to Social Security!",Kamala Harris,KamalaHarris,Tue Aug 14 19:13:00 +0000 2018,3212,1169,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029476004526542849,Any chance we have at winning back the Senate in November hinges on getting mobilized now. Register people to vote. Donate to local races. Volunteer to knock on doors. We need everyone to get involved.,Kamala Harris,KamalaHarris,Tue Aug 14 21:13:00 +0000 2018,12205,4895,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029505196978855937,"Denaturalization is on the rise with this Administration. It’s absolutely despicable. 
https://t.co/qN6RPZdqs7",Kamala Harris,KamalaHarris,Tue Aug 14 23:09:00 +0000 2018,2379,1306,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029547139263807488,Thrilled to see @JahanaHayesCT win her primary tonight. She ran an incredible campaign and will bring a fresh and different perspective to Washington as a teacher and a working mom.,Kamala Harris,KamalaHarris,Wed Aug 15 01:55:40 +0000 2018,1944,422,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,1
1029572641370382337,"Reminder: Republicans are still blocking the release of records from several years that Kavanaugh worked in the White House, a time in his career he described as “among the most instructive.”

Kavanaugh’s up for a lifetime appointment. Americans deserve to see those documents.",Kamala Harris,KamalaHarris,Wed Aug 15 03:37:00 +0000 2018,30067,12381,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1029754589711663106,"“We are in anguish, and I’m getting sick thinking about going back to living in a borrowed car with my entire family on the streets.”

Thousands of displaced Puerto Ricans could soon be pushed out of temporary housing. Everyone deserves a roof over their heads. https://t.co/5gm3hZj6an",Kamala Harris,KamalaHarris,Wed Aug 15 15:40:00 +0000 2018,2014,1013,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029784795553964033,"Don’t let this go unnoticed: this Administration is looking to roll back a fair housing rule that aims to combat housing segregation. 
https://t.co/Hy1I7DTkMc",Kamala Harris,KamalaHarris,Wed Aug 15 17:40:02 +0000 2018,7150,5538,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029795966034083840,"A great political strategist, @AceDblDwn is first a dad, whose beloved daughter, Lili, died at 15 after struggling with a disfiguring and isolating disorder.  Hear how Ace and his wife, Laura Talmus, have honored Lili’s memory w/@BeyondDiff.  #AxeFiles  https://t.co/bHiZxqjHFb https://t.co/SBa2VtppEN",Kamala Harris,KamalaHarris,Wed Aug 15 18:24:25 +0000 2018,0,113,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Retweet,Photo,1,1,2
1029810960423366656,"This Administration’s decision to ignore climate change won't make it go away. Climate change is a reality we must confront, especially when it comes to wildfires.
https://t.co/Mm3kofITJo",Kamala Harris,KamalaHarris,Wed Aug 15 19:24:00 +0000 2018,921,347,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029835147997339653,"Overturning Roe v. Wade would put thousands of women's lives and health at risk. Let’s keep speaking out, calling, and talking with our friends and family about what’s at stake. 
https://t.co/dYLhhItK5T",Kamala Harris,KamalaHarris,Wed Aug 15 21:00:07 +0000 2018,1348,621,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1029868591003385856,"As of yesterday, 539 immigrant children who were separated from their parents at the border are still in government custody. 

The Department of Homeland Security must immediately take action to locate every parent. #ReuniteFamiliesNow",Kamala Harris,KamalaHarris,Wed Aug 15 23:13:00 +0000 2018,9032,5057,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,1,0
1029900052179963911,Wise words from Parkland survivor and gun safety activist @davidhogg111. Change won’t happen unless you make your opinions known to those in power and then vote in November. https://t.co/SHP2FvKmg7,Kamala Harris,KamalaHarris,Thu Aug 16 01:18:01 +0000 2018,3349,953,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,Photo,0,0,1
1029930751192641541,"To know how a Supreme Court Justice will make decisions, you start by looking at their past. Republicans are trying to rush forward Kavanaugh's confirmation without making all his documents public. Americans deserve transparency.",Kamala Harris,KamalaHarris,Thu Aug 16 03:20:00 +0000 2018,17604,6925,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030107246590652417,"From listening to Mary Don't You Weep, to standing in the living room dancing to Rock Steady over and over again, to hearing from the Queen herself how lucky I was to be young, gifted and black — Aretha's songs were the soundtrack of my childhood. America has lost a legend. RIP",Kamala Harris,KamalaHarris,Thu Aug 16 15:01:20 +0000 2018,12551,2257,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030148937481703424,"Six years ago this week, DACA went into effect, giving Dreamers the security they needed to continue to live in the only country they’ve ever known. But because of this Administration, hundreds of thousands are still terrified they'll be kicked out of the country they call home. https://t.co/iWVdpXxGUs",Kamala Harris,KamalaHarris,Thu Aug 16 17:47:00 +0000 2018,1194,470,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030174353965690888,"More than 72,000 people in the United States died from drug overdoses in 2017 — a devastating new record. This is a public health crisis and needs to be addressed.
https://t.co/DHkyPJXvIc",Kamala Harris,KamalaHarris,Thu Aug 16 19:28:00 +0000 2018,443,192,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030198016483971074,"There are fewer than 3 wks until Kavanaugh’s confirmation hearings begin. A Supreme Court appointment is for a lifetime &amp; Kavanaugh could be the deciding vote on so many critical issues, from the ACA to marriage equality to women’s health. Call your Senators now: (202) 224-3121.",Kamala Harris,KamalaHarris,Thu Aug 16 21:02:01 +0000 2018,8047,4819,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030232490408062976,"Absolutely shameful. Transgender students deserve to feel safe and protected. 
https://t.co/u4RF42VFts",Kamala Harris,KamalaHarris,Thu Aug 16 23:19:01 +0000 2018,1510,453,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030267215650713605,"As students start to head back to school this month, too many parents are afraid for their child’s safety at what should be a place of learning. It doesn’t have to be this way. Let’s protect our kids and pass common-sense gun safety laws.",Kamala Harris,KamalaHarris,Fri Aug 17 01:37:00 +0000 2018,6618,2023,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030291376938860544,I support Medicare for All because access to health care should never be a function of somebody’s wealth.,Kamala Harris,KamalaHarris,Fri Aug 17 03:13:00 +0000 2018,20749,5340,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030487439515824130,"We will not stop speaking out until all 539 separated children are reunified with their families. 
https://t.co/UiWmhEaC2d",Kamala Harris,KamalaHarris,Fri Aug 17 16:12:05 +0000 2018,10054,3871,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030537305180839943,"There’s a lot that’s been going on in the news, but we can’t lose sight that there are fewer than three months until Election Day. Women’s reproductive rights, climate change, common sense gun laws, Medicare For All, and voting rights are all at stake this November.",Kamala Harris,KamalaHarris,Fri Aug 17 19:30:14 +0000 2018,4547,1676,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030564423881175040,"“They are right to insist that the Senate — and the public — be given the fullest possible picture of Kavanaugh’s legal views and character before he is confirmed to a lifetime appointment.”
https://t.co/IuQKMP6RRl",Kamala Harris,KamalaHarris,Fri Aug 17 21:18:00 +0000 2018,1858,776,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030590167873204226,"A free and independent press is fundamental to our democracy. 
https://t.co/VISGRmaSrR",Kamala Harris,KamalaHarris,Fri Aug 17 23:00:18 +0000 2018,2252,648,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030622811767885824,"Max Park from California was just seven or eight when he was given his first Rubik’s Cube. He now holds world records in the World Cube Association for the 4x4, 5x5, 6x6, and 7x7 cubes.
https://t.co/fME8o51vLS",Kamala Harris,KamalaHarris,Sat Aug 18 01:10:01 +0000 2018,309,45,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1030656279033901057,"In the United States of America, people often are forced to choose between paying their rent on time and putting food on the table. That’s just wrong. It’s time we raise the minimum wage and pass the Rent Relief Act.",Kamala Harris,KamalaHarris,Sat Aug 18 03:23:00 +0000 2018,14621,4403,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030843989946261504,"98 years ago, the 19th Amendment was ratified, prohibiting any citizen from being denied the right to vote because of their gender. But the struggle for women’s suffrage did not end there. Women of color and poor women continued to face barriers — and many still do to this day.",Kamala Harris,KamalaHarris,Sat Aug 18 15:48:54 +0000 2018,10376,3776,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030876992823021570,"Through its #NetNeutrality rule, the Obama administration chose to protect the online free speech interests of the American people over those of internet service providers.

Kavanaugh took the opposite position. https://t.co/XSJVFVpWAK",Kamala Harris,KamalaHarris,Sat Aug 18 18:00:02 +0000 2018,0,1407,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Retweet,,1,1,0
1030901900022046721,"An @NPR report last year found that teachers typically spend at least $500 of their own money on school supplies. It’s ridiculous. We should be providing teachers with fair pay and the resources to do their jobs.
https://t.co/B0IuQOyhjX",Kamala Harris,KamalaHarris,Sat Aug 18 19:39:00 +0000 2018,3757,1518,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,1
1030943926772027392,"The GOP is trying to ram through Kavanaugh’s nomination, despite the fact that thousands, if not millions, of documents from his career are still hidden from the public. Let’s keep pressing for his records. Americans deserve to see the full record — not just a portion.",Kamala Harris,KamalaHarris,Sat Aug 18 22:26:00 +0000 2018,16574,7262,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1030987209715994630,"It’s shameful our nation is failing to keep track of innocent migrant children, some of whom have fallen into the hands of human traffickers. 
https://t.co/GkwAMdc1VM",Kamala Harris,KamalaHarris,Sun Aug 19 01:18:00 +0000 2018,4649,2272,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1031212192631275520,"Our country’s teachers educate the next generation of leaders. We need to support and invest in them with better wages. 
https://t.co/9XqIMI4aAM",Kamala Harris,KamalaHarris,Sun Aug 19 16:12:00 +0000 2018,1348,414,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1031236092484354048,Enjoying a Sunday morning workout with my niece and husband. https://t.co/DV8mriXesU,Kamala Harris,KamalaHarris,Sun Aug 19 17:46:58 +0000 2018,3184,217,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,0,0,0
1031259000741023744,"Young people across America are refusing to stay silent about gun violence. They’re speaking out and they’re registering people to vote and they will bring change to this country. 
https://t.co/rHDzPorU76",Kamala Harris,KamalaHarris,Sun Aug 19 19:18:00 +0000 2018,4737,1625,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,Video,0,0,0
1031284923943010307,"Climate change is one of the most pressing issues facing future generations. It cannot be ignored.
https://t.co/zmoGwIc9kJ",Kamala Harris,KamalaHarris,Sun Aug 19 21:01:00 +0000 2018,1863,712,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,1,0,0
1031316378475798528,"As we’ve proven time and again, nothing is impossible if we come together and put in the hard work. Let’s put in the hard work now so we can win back the Senate in November.",Kamala Harris,KamalaHarris,Sun Aug 19 23:06:00 +0000 2018,4230,1249,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
1031359160544370688,"“I am not free while any woman is unfree, even when her shackles are very different from my own.” —Audre Lorde",Kamala Harris,KamalaHarris,Mon Aug 20 01:56:00 +0000 2018,11454,2981,English,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Tweet,,0,0,0
